id,name,thc,cbd,ratings_score,ratings_count,num_likes,min_price,max_price,slug,product_link
765,BOTANICS Tonic Fuel 22/1 Gary Payton,22.0,1.0,4.51,32,,6.19,10.49,botanics-tonic-fuel-22-1-gary-payton,https://flowzz.com/product/botanics-tonic-fuel-22-1-gary-payton
764,MGF UP Unicorn Pop,27.0,1.0,4.67,3,,,,mgf-up-unicorn-poop,https://flowzz.com/product/mgf-up-unicorn-poop
763,MGF AB 27/1 Apples & Bananas,27.0,1.0,4.37,8,,8.33,8.34,mgf-ab-apples-and-bananas,https://flowzz.com/product/mgf-ab-apples-and-bananas
762,Bathera 25/1 GF Garlic Funk,23.4,0.1,4.17,35,,,,bathera-25-1-gf-garlic-funk,https://flowzz.com/product/bathera-25-1-gf-garlic-funk
761,aleph amber 20/1 Mango Kush,20.0,0.9,4.5,2,,6.25,8.88,aleph-amber-20-1-mango-kush,https://flowzz.com/product/aleph-amber-20-1-mango-kush
760,Navcora THC 15 Spotlight Porto Pink Kush,15.0,0.9,5.0,1,,,,navcora-thc-15-spotlight-porto-pink-kush-pink-kush,https://flowzz.com/product/navcora-thc-15-spotlight-porto-pink-kush-pink-kush
759,Navcora THC 18 Spotlight Porto Galaxy Walker OG,18.0,0.1,3.83,6,,4.48,5.99,navcora-thc-18-spotlight-porto-galaxy-walker,https://flowzz.com/product/navcora-thc-18-spotlight-porto-galaxy-walker
758,Navcora THC 18 Spotlight Porto Mango,18.0,0.9,3.25,4,,3.9,7.5,navcora-thc-18-spotlight-porto-mango-mango,https://flowzz.com/product/navcora-thc-18-spotlight-porto-mango-mango
757,Bathera 25/1 Velvet Glove,25.0,1.0,3.36,26,,8.4,8.4,bathera-25-1-velvet-glove,https://flowzz.com/product/bathera-25-1-velvet-glove
756,Cannamedical Balanced classic 6/10 Cali-O California Orange,6.0,10.0,4.0,3,,,,cannamedical-balanced-classic-6-10-cali-o-california-orange,https://flowzz.com/product/cannamedical-balanced-classic-6-10-cali-o-california-orange
753,Navcora THC 18 Spotlight Porto Purps,18.0,0.1,4.0,2,,8.95,9.98,navcora-thc-18-spotlight-porto-purps,https://flowzz.com/product/navcora-thc-18-spotlight-porto-purps
754,Navcora THC 18 Spotlight Porto Gorilla Glue,18.0,0.0,1.0,1,,,,navcora-thc-18-spotlight-porto-gorilla-glue-gorilla-glue,https://flowzz.com/product/navcora-thc-18-spotlight-porto-gorilla-glue-gorilla-glue
752,All Nations GM PT Mac Doughnut,27.2,0.1,4.17,23,,8.58,9.58,all-nations-gm-pt-mac-doughnut,https://flowzz.com/product/all-nations-gm-pt-mac-doughnut
751,All Nations LT 21/1 Lemon Tartz,22.4,0.1,4.3,39,,7.48,9.98,all-nations-lt-pt-lemon-tartz,https://flowzz.com/product/all-nations-lt-pt-lemon-tartz
750,Navcora THC 18 Spotlight Porto Headband,18.0,0.9,4.0,2,,,,navcora-thc-18-spotlight-porto-headband,https://flowzz.com/product/navcora-thc-18-spotlight-porto-headband
748,Remexian 16/1 Nordle,16.7,1.0,3.53,21,,,,remexian-16-1-nordle,https://flowzz.com/product/remexian-16-1-nordle
747,Cannamedical Hybrid light URY White Gorilla,17.2,1.0,3.69,25,,9.2,9.2,cannamedical-hybrid-light-ury-white-gorilla,https://flowzz.com/product/cannamedical-hybrid-light-ury-white-gorilla
746,Cannamedical Indica forte URY Dawg Bud Fusion,23.4,1.0,3.25,16,,8.95,9.99,cannamedical-indica-forte-ury-dawg-bud-fusion,https://flowzz.com/product/cannamedical-indica-forte-ury-dawg-bud-fusion
745,enua 21/1 SC CA Strawberry Cake,21.0,0.1,3.71,14,,5.85,8.95,enua-21-1-sc-ca-strawberry-cake,https://flowzz.com/product/enua-21-1-sc-ca-strawberry-cake
744,Peace Naturals 31/1 CB Cocoa Bomba,31.0,0.1,3.67,3,,,,peace-naturals-31-1-cb-cocoa-bomba,https://flowzz.com/product/peace-naturals-31-1-cb-cocoa-bomba
743,Sumo Canada Craft No. 1 MAC Deluxe,28.7,0.1,2.75,8,,8.89,8.89,sumo-canada-craft-no-1-mac-deluxe,https://flowzz.com/product/sumo-canada-craft-no-1-mac-deluxe
742,Cannamedical CM 24/1 Gelati Punch,24.0,0.1,2.6,5,,7.28,10.99,cannamedical-24-1-gelati-punch,https://flowzz.com/product/cannamedical-24-1-gelati-punch
741,Tilray THC 15 Spotlight Porto Pink Kush,15.0,0.9,0.0,0,,11.99,11.99,tilray-thc-15-spotlight-porto-pink-kush-pink-kush,https://flowzz.com/product/tilray-thc-15-spotlight-porto-pink-kush-pink-kush
740,Cannamedical Sativa Classic NM Candyland,20.0,1.0,5.0,1,,8.0,13.5,cannamedical-sativa-classic-nm-candyland,https://flowzz.com/product/cannamedical-sativa-classic-nm-candyland
739,420 Compound 22/1 CA MWZ Mellowz,22.0,1.0,3.59,19,,6.55,10.95,420-compound-22-1-ca-mwz-mellowz,https://flowzz.com/product/420-compound-22-1-ca-mwz-mellowz
738,Mediprocan 27/1 Mustique Think Fast,27.0,1.0,4.0,15,,7.2,7.2,mediprocan-27-1-mustique-think-fast,https://flowzz.com/product/mediprocan-27-1-mustique-think-fast
737,Canify Cannabis Flos 7/8 Blue Dream,7.0,8.0,0.0,0,,11.95,11.95,canify-cannabis-flos-7-8-blue-dream,https://flowzz.com/product/canify-cannabis-flos-7-8-blue-dream
736,Materia GH 27/1 Grape Haze,27.0,1.0,4.17,6,,8.8,8.8,materia-gh-27-1-grape-haze,https://flowzz.com/product/materia-gh-27-1-grape-haze
735,Remexian 30/1 BKC Black Kyber Crystal,30.0,1.0,4.01,16,,,,remexian-30-1-bkc-black-kyber-crystal,https://flowzz.com/product/remexian-30-1-bkc-black-kyber-crystal
734,Remexian 30/1 HEG Helios Gold,30.0,1.0,3.31,13,,6.39,11.99,remexian-30-1-heg-helios-gold,https://flowzz.com/product/remexian-30-1-heg-helios-gold
733,Remexian 27/1 Eco MYZ Munyunz,27.0,1.0,4.5,6,,8.5,10.2,remexian-27-1-eco-munyunz,https://flowzz.com/product/remexian-27-1-eco-munyunz
732,Remexian 27/1 PBB Peanut Butter Breath,27.0,1.0,4.06,17,,8.2,8.99,remexian-27-1-pbb-peanut-butter-breath,https://flowzz.com/product/remexian-27-1-pbb-peanut-butter-breath
731,Remexian 27/1 GJY PSL Pink Slurricane,27.0,1.0,4.0,8,,5.49,9.99,remexian-27-1-psl-pink-slurricane,https://flowzz.com/product/remexian-27-1-psl-pink-slurricane
730,Remexian 27/1 JOI OKC Orange Kush Cake,27.0,1.0,4.12,16,570.0,,,remexian-27-1-okc-orange-kush-cake,https://flowzz.com/product/remexian-27-1-okc-orange-kush-cake
729,Canify 22/1 Purple Dog Bud,22.0,0.1,0.0,0,,7.4,7.4,canify-flos-22-1-pdb-purple-dog-bud,https://flowzz.com/product/canify-flos-22-1-pdb-purple-dog-bud
728,enua 22/1 BDO CA Black Dolato,22.0,1.0,3.85,13,184.0,7.8,7.8,enua-22-1-bdo-ca-black-dolato,https://flowzz.com/product/enua-22-1-bdo-ca-black-dolato
727,Cannamedical Hybrid Classic Mac 1,22.0,0.9,4.2,5,185.0,9.28,9.98,cannamedical-hybrid-classic-mac,https://flowzz.com/product/cannamedical-hybrid-classic-mac
726,Cannamedical CM 28/1 Koko Cookies,28.0,1.0,4.74,16,326.0,,,cm-28-1-koko-cookies,https://flowzz.com/product/cm-28-1-koko-cookies
725,enua 25/1 DSH CA Dark Shadow Haze,25.0,0.1,2.33,6,105.0,5.99,10.95,enua-25-1-dsh-ca-dark-shadow-haze,https://flowzz.com/product/enua-25-1-dsh-ca-dark-shadow-haze
724,avaay 28/1 AHC Amnesia Haze Cake,28.0,1.0,4.66,57,449.0,8.99,13.85,avaay-28-1-ahc-amnesia-haze-cake,https://flowzz.com/product/avaay-28-1-ahc-amnesia-haze-cake
723,avaay Signature 28/1 GPM Gun Powder Milkshake,28.0,1.0,4.06,18,548.0,12.99,12.99,avaay-signature-28-1-gpm-gun-powder-milkshake,https://flowzz.com/product/avaay-signature-28-1-gpm-gun-powder-milkshake
722,madrecan 18/1 WOP Wonder Punch,18.0,0.1,3.86,23,363.0,4.29,6.3,madrecan-18-1-wonder-punch,https://flowzz.com/product/madrecan-18-1-wonder-punch
721,420 Compound 25/1 PT TGY Tigerz Eye,23.6,0.2,3.35,20,103.0,5.29,10.4,420-compound-25-1-pt-tgy,https://flowzz.com/product/420-compound-25-1-pt-tgy
720,Tilray THC 18 Spotlight Porto Sour Diesel,18.0,0.1,3.0,9,94.0,,,tilray-thc-18-spotlight-porto-sour-diesel,https://flowzz.com/product/tilray-thc-18-spotlight-porto-sour-diesel
719,BC Green 33/1 Tiger Cake,33.5,0.1,3.82,11,495.0,7.94,15.0,bc-33-1-tiger-cake,https://flowzz.com/product/bc-33-1-tiger-cake
718,420 Evolution 25/1 CA BUL Bucket List,24.11,1.0,3.9,10,164.0,6.95,60.0,420-evolution-25-1-ca-bul-bucket-list,https://flowzz.com/product/420-evolution-25-1-ca-bul-bucket-list
714,CannabiStada 24/1 SEN  Sensistar,24.0,1.0,3.0,2,49.0,13.99,13.99,cannabistada-24-1-sen-sensistar,https://flowzz.com/product/cannabistada-24-1-sen-sensistar
713,Blackrose 14 PT Garlic Sherbert,22.2,0.3,4.12,16,265.0,8.5,8.5,blackrose-14-pt-garlic-sherbert,https://flowzz.com/product/blackrose-14-pt-garlic-sherbert
717,Vasco PR PT Pave Runtz,24.49,0.02,4.46,56,991.0,7.89,11.99,vasco-pr-pt-pave-runtz,https://flowzz.com/product/vasco-pr-pt-pave-runtz
715,MAC 4+ Detroit Runtz,21.0,1.0,3.23,13,120.0,10.95,10.95,mac-4-detroit-runtz,https://flowzz.com/product/mac-4-detroit-runtz
716,MCCN No. 8,23.1,0.1,2.91,11,122.0,,,mccn-no-8,https://flowzz.com/product/mccn-no-8
712,Remexian 22/1 HUW Minis Humble Warrior,22.0,1.0,4.0,1,48.0,,,remexian-22-1-huw-minis,https://flowzz.com/product/remexian-22-1-huw-minis
711,ADREX 22/1 WM COL Octagon Kush,22.0,0.1,3.45,13,123.0,,,adrex-22-1-wm-col-octagon-kush,https://flowzz.com/product/adrex-22-1-wm-col-octagon-kush
710,Grünhorn BC 33/1 Tiger Cake,33.5,0.1,3.23,13,230.0,9.85,11.8,grunhorn-bc-33-1-tiger-cake,https://flowzz.com/product/grunhorn-bc-33-1-tiger-cake
709,GROW 27/1 LI Pink Lilac,27.0,1.0,4.0,5,70.0,6.69,9.98,grow-27-pl-pink-lilac,https://flowzz.com/product/grow-27-pl-pink-lilac
708,GROW 27 DC Dosi Cookies,27.0,1.0,4.6,5,133.0,,,grow-27-dc-dosi-cookies,https://flowzz.com/product/grow-27-dc-dosi-cookies
707,enua 30/1 TTA CA Titanimal,30.0,1.0,3.91,20,556.0,9.5,9.5,enua-30-1-tta-ca-titanimal,https://flowzz.com/product/enua-30-1-tta-ca-titanimal
706,Beacon 30/1 GC Garlic Cookies,30.0,1.0,4.0,5,214.0,7.45,9.99,beacon-30-1-gc-garlic-cookies,https://flowzz.com/product/beacon-30-1-gc-garlic-cookies
704,Cannamedical Indica forte ZAF Black Cherry Punch,24.0,0.1,3.82,11,289.0,,,cannamedical-indica-forte-zaf-black-cherry-punch,https://flowzz.com/product/cannamedical-indica-forte-zaf-black-cherry-punch
703,420 Evolution 22/1 CA PLD Plum Driver,22.0,0.1,4.22,9,357.0,6.99,11.95,420-evolution-22-1-ca-pld-plum-driver,https://flowzz.com/product/420-evolution-22-1-ca-pld-plum-driver
698,Bathera 24/1 ZS Z-Splitter,23.0,1.0,4.24,47,585.0,7.19,11.66,bathera-24-1-z-splitter,https://flowzz.com/product/bathera-24-1-z-splitter
700,Barongo 24/1 Banjo,24.0,1.0,4.48,77,1136.0,6.37,12.35,barongo-24-1-banjo,https://flowzz.com/product/barongo-24-1-banjo
699,Barongo 27/1 Mac 3,27.0,1.0,4.3,48,941.0,8.48,10.0,barongo-27-1-mac-3,https://flowzz.com/product/barongo-27-1-mac-3
702,Sumo Canada Craft No. 4 Cement Shoes,23.1,0.1,4.0,6,155.0,6.99,8.89,sumo-canada-craft-no-4,https://flowzz.com/product/sumo-canada-craft-no-4
701,Therismos 30/1 QSG Queen SanG,30.0,1.0,4.22,9,187.0,,,therismos-30-1-qsg-queen-sang,https://flowzz.com/product/therismos-30-1-qsg-queen-sang
697,Rua Hihiko 27/1 Grape Haze,27.0,1.0,3.9,10,265.0,9.98,10.29,rua-hihiko-27-1-grape-haze,https://flowzz.com/product/rua-hihiko-27-1-grape-haze
696,Tilray THC 15 Spotlight Porto Master Kush,15.0,0.9,1.0,2,79.0,4.45,13.5,tilray-thc-15-spotlight-porto-master-kush,https://flowzz.com/product/tilray-thc-15-spotlight-porto-master-kush
695,Therismos 23/1 JFG Jet Fuel Gelato,23.0,1.0,4.15,26,674.0,9.45,9.45,therismos-23-1-jfg-jet-fuel-gelato,https://flowzz.com/product/therismos-23-1-jfg-jet-fuel-gelato
694,Cannamedical Hybrid Ultra DK 28/1 Ghost Train Haze,28.0,1.0,4.0,8,221.0,8.79,10.5,cannamedical-hybrid-ultra-dk-28-1-ghost-train-haze,https://flowzz.com/product/cannamedical-hybrid-ultra-dk-28-1-ghost-train-haze
693,Drapalin 30/1 Kukis Animal Cookies,29.1,1.0,3.57,24,507.0,,,drapalin-30-1-kukis,https://flowzz.com/product/drapalin-30-1-kukis
692,Drapalin 27/1 Pink Gas,27.0,1.0,3.83,83,1087.0,9.99,9.99,drapalin-27-1-pink-gas,https://flowzz.com/product/drapalin-27-1-pink-gas
691,Drapalin 21/1 Jack Herer,21.0,1.0,4.0,17,343.0,6.29,6.29,drapalin-21-1-jack-herer,https://flowzz.com/product/drapalin-21-1-jack-herer
690,Sumo Canada Craft No.3 27/1 Garlic Chem,27.0,1.0,3.89,9,350.0,5.84,9.98,sumo-canada-craft-no3-27-1-garlic-chem,https://flowzz.com/product/sumo-canada-craft-no3-27-1-garlic-chem
689,Drapalin 20/1 Pop Lemon Freeze Pop,20.0,1.0,4.11,20,244.0,8.89,9.98,drapalin-20-1-pop-lemon-freeze-pop,https://flowzz.com/product/drapalin-20-1-pop-lemon-freeze-pop
688,Tilray THC 15 Spotlight Porto Sirius,15.0,1.0,2.75,4,64.0,4.49,12.12,tilray-thc-15-spotlight-porto-sirius-sirius,https://flowzz.com/product/tilray-thc-15-spotlight-porto-sirius-sirius
687,MC Epic Drop 30/1 Hawaiian Rain X Permanent Marker,30.0,1.0,4.6,27,901.0,13.99,13.99,mc-epic-drop-30-1-hawaiian-rain-x-permanent-marker,https://flowzz.com/product/mc-epic-drop-30-1-hawaiian-rain-x-permanent-marker
686,Tilray THC 18 Spotlight Porto Rockstar,18.0,0.9,1.5,2,69.0,4.45,13.5,tilray-thc-18-spotlight-porto-rockstar-rockstar,https://flowzz.com/product/tilray-thc-18-spotlight-porto-rockstar-rockstar
685,Cannamedical Indica Classic NM 22/1 Kerosene Krash,21.5,1.0,4.5,2,42.0,9.98,10.39,cannamedical-indica-classic-nm-22-1-kerosene-krash,https://flowzz.com/product/cannamedical-indica-classic-nm-22-1-kerosene-krash
684,Can Hydro PPC Purple Punch Cookies,24.0,1.0,4.41,29,513.0,9.0,9.0,can-hydro-ppc-purple-punch-cookies,https://flowzz.com/product/can-hydro-ppc-purple-punch-cookies
683,Beacon T24 Pink Kush,24.0,1.0,4.25,31,798.0,,,beacon-t24-pink-kush,https://flowzz.com/product/beacon-t24-pink-kush
682,enua 25/1 JFG CA Jet Fuel Gelato,23.5,0.1,4.67,3,127.0,6.99,6.99,enua-25-1-jfg-ca,https://flowzz.com/product/enua-25-1-jfg-ca
681,Demecan CRAFT D-Jungle 31:01 Purple Punch x Jungle Cake,31.0,1.0,4.36,23,336.0,9.59,13.99,demecan-craft-d-jungle-31-1-purple-punch-x-jungle-cake,https://flowzz.com/product/demecan-craft-d-jungle-31-1-purple-punch-x-jungle-cake
680,Ostara DT Dirty Taxi,26.6,0.1,2.5,8,96.0,8.9,10.5,ostara-dirty-taxi,https://flowzz.com/product/ostara-dirty-taxi
679,Tilray THC 18 Spotlight Porto Master Kush,18.0,0.9,3.5,10,156.0,4.99,9.98,tilray-thc-18-spotlight-porto-master-kush,https://flowzz.com/product/tilray-thc-18-spotlight-porto-master-kush
678,Tilray THC18 Spotlight Porto Black Tuna,18.0,0.0,3.0,4,71.0,,,tilray-thc18-spotlight-porto-black-tuna,https://flowzz.com/product/tilray-thc18-spotlight-porto-black-tuna
677,Breezy Organics GGL 20/1 Green Gelato,20.0,0.9,3.89,9,74.0,,,breezy-organics-ggl-20-1,https://flowzz.com/product/breezy-organics-ggl-20-1
676,IMC Balanced 7/8 B01 Blue Dream,7.0,8.0,4.41,25,568.0,4.9,10.0,imc-balanced-7-8-b01-blue-dream,https://flowzz.com/product/imc-balanced-7-8-b01-blue-dream
675,420 Evolution 30/1 CA MMI Miracle Mint,30.0,0.1,4.0,13,303.0,8.95,11.5,420-evolution-30-1-ca-mmi-miracle-mint,https://flowzz.com/product/420-evolution-30-1-ca-mmi-miracle-mint
674,Peace Naturals 33/1 GC GMO Cookies,33.0,0.1,4.51,32,993.0,10.39,12.98,peace-naturals-33-1-gc,https://flowzz.com/product/peace-naturals-33-1-gc
673,madrecan 18/1 Mac 2.0,18.0,0.1,3.56,16,276.0,,,madrecan-18-1-mac-2-0,https://flowzz.com/product/madrecan-18-1-mac-2-0
672,madrecan 18/1 SHA Shark Attack,18.0,0.1,3.43,23,347.0,4.79,9.98,madrecan-18-1-shark-attack,https://flowzz.com/product/madrecan-18-1-shark-attack
671,madrecan 18/1 RCH Remo Chemo,18.0,0.9,4.4,27,828.0,5.2,5.2,madrecan-18-1-remo-chemo,https://flowzz.com/product/madrecan-18-1-remo-chemo
670,KEjF. SPZ 29/1 Spritzer,29.0,0.1,4.27,19,278.0,8.68,8.68,kejf-spz-29-1-spritzer,https://flowzz.com/product/kejf-spz-29-1-spritzer
669,Remexian 22/1 GG4 Mini Gorilla Glue,22.0,0.1,4.5,2,189.0,,,remexian-22-1-gg4-mini-gorilla-glue-4,https://flowzz.com/product/remexian-22-1-gg4-mini-gorilla-glue-4
668,GROW 30 Gelato Sherbert,27.1,0.1,3.83,6,333.0,7.49,8.7,grow-30-gelato-sherbert,https://flowzz.com/product/grow-30-gelato-sherbert
667,Cannamedical Sativa Ultra NM Polar Cookies,29.7,0.1,4.47,101,918.0,6.99,17.85,cannamedical-sativa-ultra-nm-polar-cookies,https://flowzz.com/product/cannamedical-sativa-ultra-nm-polar-cookies
666,enua 22/1 ICC CA Ice Cream Cake,22.0,0.1,3.65,22,423.0,4.99,11.19,enua-22-1-icc-ca-ice-cream-cake,https://flowzz.com/product/enua-22-1-icc-ca-ice-cream-cake
663,Remexian 28/1 GFR Godfather OG x Schroll Medical,28.0,0.1,2.88,53,835.0,6.45,9.98,remexian-28-1-gfr-godfather-og-schroll,https://flowzz.com/product/remexian-28-1-gfr-godfather-og-schroll
662,madrecan 24/1 Skywalker,24.0,0.1,3.21,24,497.0,4.91,6.99,madrecan-24-1-skywalker,https://flowzz.com/product/madrecan-24-1-skywalker
661,madrecan 21/1 HiFi 4G,21.0,0.1,4.0,7,451.0,,,madrecan-21-1-hifi-4g,https://flowzz.com/product/madrecan-21-1-hifi-4g
660,Nimbus easy 24/1 French Cookies,24.0,0.9,3.62,13,301.0,8.95,9.98,nimbus-easy-24-1-french-cookies,https://flowzz.com/product/nimbus-easy-24-1-french-cookies
659,madrecan 18/1 Granddaddy OG,18.0,0.1,4.02,73,1124.0,4.29,6.0,madrecan-18-1-granddaddy-og,https://flowzz.com/product/madrecan-18-1-granddaddy-og
658,Green Karat RO PT Runtz OG,27.0,0.1,3.7,10,296.0,7.75,12.5,green-karat-ro-pt-runtz-og,https://flowzz.com/product/green-karat-ro-pt-runtz-og
657,madrecan 18/1 Punch Cake,18.0,1.0,4.39,31,877.0,5.45,5.45,madrecan-18-1-punch-cake,https://flowzz.com/product/madrecan-18-1-punch-cake
656,Remexian 24/1 MYW Mystic Wonder,24.0,0.1,3.57,7,239.0,5.18,9.98,remexian-24-1-myw-mystic-wonder,https://flowzz.com/product/remexian-24-1-myw-mystic-wonder
655,avaay Signature 29/1 CBX Chatterbox,29.0,0.1,5.0,1,437.0,,,avaay-signature-29-1-cbx-chatterbox,https://flowzz.com/product/avaay-signature-29-1-cbx-chatterbox
654,Demecan MC Lean Drop Banana Marker,24.2,0.1,4.45,29,459.0,,,demecan-mc-lean-drop-banana-marker,https://flowzz.com/product/demecan-mc-lean-drop-banana-marker
653,avaay 21/1 PYC Peyote Critical,21.0,0.1,4.14,7,516.0,,,avaay-21-1-pyc-peyote-critical-peyote-critical,https://flowzz.com/product/avaay-21-1-pyc-peyote-critical-peyote-critical
652,enua 22/1 ABG CA Sweets,22.0,0.1,3.67,30,521.0,5.95,9.98,enua-22-1-abg-ca-sweets,https://flowzz.com/product/enua-22-1-abg-ca-sweets
651,Ostara Balance Long Valley Legend,8.6,12.0,4.87,8,256.0,,,ostara-balance-long-valley-legend,https://flowzz.com/product/ostara-balance-long-valley-legend
650,31/1 Amici WC Wedding Cake,31.0,0.1,3.67,3,314.0,,,31-1-amici-wc-wedding-cake,https://flowzz.com/product/31-1-amici-wc-wedding-cake
649,Remexian 22/1 GG4 Gorilla Glue,22.0,0.1,3.67,3,312.0,6.99,6.99,remexian-22-1-gg4-gorilla-glue-4,https://flowzz.com/product/remexian-22-1-gg4-gorilla-glue-4
648,420 Compound 27/1 GAP Gastro Pop,27.0,0.1,4.42,92,1514.0,6.99,15.49,420-compound-27-1-gap-gastro-pop,https://flowzz.com/product/420-compound-27-1-gap-gastro-pop
647,Therismos 24/1 DRL Dr. Lime,24.0,0.1,4.83,6,331.0,,,therismos-24-1-drl-dr-lime,https://flowzz.com/product/therismos-24-1-drl-dr-lime
646,TYSON 2.0 28/1 Tiger Milk,28.0,0.1,3.98,47,340.0,7.99,11.0,tyson-28-1-tiger-milk,https://flowzz.com/product/tyson-28-1-tiger-milk
645,Navcora THC 18 Spotlight Porto Master Kush,18.0,0.9,2.5,2,92.0,5.49,9.98,navcora-thc-18-spotlight-porto-master-kush,https://flowzz.com/product/navcora-thc-18-spotlight-porto-master-kush
644,Navcora THC 15 Spotlight Porto Sirius,15.0,0.9,0.0,0,76.0,5.95,5.95,navcora-thc-15-spotlight-porto-sirius-sirius,https://flowzz.com/product/navcora-thc-15-spotlight-porto-sirius-sirius
643,Navcora THC 15 Spotlight Porto Master Kush,15.0,0.9,0.0,0,145.0,6.54,9.98,navcora-thc-15-spotlight-porto-master-kush,https://flowzz.com/product/navcora-thc-15-spotlight-porto-master-kush
642,420 Evolution 27/1 CA BUL Bucket List,27.0,0.9,4.0,7,332.0,6.99,16.65,420-evolution-27-1-ca-bul-bucket-list,https://flowzz.com/product/420-evolution-27-1-ca-bul-bucket-list
641,420 Compound 30/1 GAP Gastro Pop,30.0,0.1,4.41,81,1037.0,8.98,12.99,420-compound-30-1-gap-gastro-pop,https://flowzz.com/product/420-compound-30-1-gap-gastro-pop
640,Bathera 24/1 Permanent Marker,23.43,0.1,3.92,126,1079.0,6.75,12.5,bathera-24-1-permanent-marker,https://flowzz.com/product/bathera-24-1-permanent-marker
639,Cannamedical CM 24/1 Spritzer Blue Cookies Spritzer,24.0,0.1,4.33,6,187.0,,,cannamedical-cm-24-1-spritzer-blue-cookies-spritzer,https://flowzz.com/product/cannamedical-cm-24-1-spritzer-blue-cookies-spritzer
638,Therismos 30/1 BRB Bruce Banner,30.0,0.1,4.0,5,327.0,,,therismos-30-1-brb-bruce-banner,https://flowzz.com/product/therismos-30-1-brb-bruce-banner
637,Therismos 24/1 SDK Sensi Double Kush,24.0,0.1,4.13,8,345.0,8.5,9.5,therismos-24-1-sdk-sensi-double-kush,https://flowzz.com/product/therismos-24-1-sdk-sensi-double-kush
636,Stratus Indica 3 Death Star,19.6,0.1,2.8,5,72.0,,,stratus-indica-3-death-star,https://flowzz.com/product/stratus-indica-3-death-star
635,29/1 Amici WC Wedding Cake,29.0,0.1,4.2,25,435.0,,,29-1-amici-wc-wedding-cake,https://flowzz.com/product/29-1-amici-wc-wedding-cake
634,Cannamedical CM 18/1 Karl OG,18.0,0.1,4.51,20,717.0,,,cannamedical-cm-18-1-karl-og,https://flowzz.com/product/cannamedical-cm-18-1-karl-og
633,Ceres No. 4 Top 5,24.7,0.1,4.36,14,311.0,6.48,10.2,ceres-no-4-top-5,https://flowzz.com/product/ceres-no-4-top-5
632,enua 25/1 SBD CA Strawberry Diesel,25.0,0.1,4.12,95,2050.0,6.4,9.98,enua-25-1-sbd-ca-strawberry-diesel,https://flowzz.com/product/enua-25-1-sbd-ca-strawberry-diesel
631,enua 25/1 MB CA Mega Breath,25.0,0.1,4.1,10,177.0,7.95,14.26,enua-25-1-mb-ca-mega-breath,https://flowzz.com/product/enua-25-1-mb-ca-mega-breath
630,enua 25/1 SJ CA Splitter Jelato,25.0,0.1,4.7,43,1102.0,9.13,13.5,enua-25-1-sj-ca-splitter-gelato,https://flowzz.com/product/enua-25-1-sj-ca-splitter-gelato
629,Cannamedical Indica Forte NM Sugarbomb Punch,24.0,0.1,2.5,2,96.0,,,cannamedical-indica-forte-nm-sugar-bomb-punch,https://flowzz.com/product/cannamedical-indica-forte-nm-sugar-bomb-punch
628,TYSON 2.0 30/1 Haymaker Haze,30.0,0.1,3.76,48,531.0,8.89,11.9,tyson-30-1-haymaker-haze,https://flowzz.com/product/tyson-30-1-haymaker-haze
627,TYSON 2.0 28/1 NYC Diesel,28.0,0.1,3.06,45,222.0,12.2,12.2,tyson-28-1-nyc-diesel,https://flowzz.com/product/tyson-28-1-nyc-diesel
626,Canopy Krypton 23/1,21.28,1.0,3.77,9,244.0,5.95,13.8,canopy-krypton-23-krypton,https://flowzz.com/product/canopy-krypton-23-krypton
625,Cannamedical Sativa forte Venomz Eve,22.3,0.1,4.32,16,121.0,7.5,11.0,cannamedical-sativa-forte-venomz-eve,https://flowzz.com/product/cannamedical-sativa-forte-venomz-eve
624,Oceanic BL 25/1 Black Lavender,23.4,0.0,3.0,5,195.0,6.94,9.99,oceanic-bl-black-lavender,https://flowzz.com/product/oceanic-bl-black-lavender
623,BOTANICS Purple Cream 20/1 Purple Ice Water,20.0,0.1,0.0,0,452.0,,,botanics-purple-cream-20-1-purple-ice-water,https://flowzz.com/product/botanics-purple-cream-20-1-purple-ice-water
622,enua 30/1 DSH CA Dark Shadow Haze,30.0,0.1,3.97,36,1294.0,7.26,9.5,enua-30-1-dsh-ca-dark-shadow-haze,https://flowzz.com/product/enua-30-1-dsh-ca-dark-shadow-haze
621,enua 22/1 CCK CA Cold Creek Kush,22.0,0.9,4.06,34,1052.0,5.56,9.4,enua-22-1-cck-ca-cold-creek-kush,https://flowzz.com/product/enua-22-1-cck-ca-cold-creek-kush
620,enua 25/1 GTHZ Ghost Train Haze,25.0,0.1,4.01,11,508.0,4.49,12.25,enua-25-1-ghost-train-haze,https://flowzz.com/product/enua-25-1-ghost-train-haze
619,Pedanios 27/1 PND-CA Pink Diesel,27.0,0.1,3.9,10,316.0,6.54,14.28,pedanios-27-1-pnd-ca-pink-diesel,https://flowzz.com/product/pedanios-27-1-pnd-ca-pink-diesel
618,Pedanios 31/1 COS-CA Cosmic Cream,31.0,0.1,4.57,90,1788.0,7.42,21.4,pedanios-31-1-cos-ca-cosmic-cream,https://flowzz.com/product/pedanios-31-1-cos-ca-cosmic-cream
